security_id,nse_symbol,isin,company_name,issuer_id,exchange_id,listing_date,active_flag,_source_file,_extracted_date,_quality_issues,_confidence_score,_manual_review_required
22,AARVI,INE754X01016,AARVI ENCON LIMITED,22,1,2020-06-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
23,AAVAS,INE216P01012,AAVAS FINANCIERS LIMITED,23,1,2018-10-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
24,ABAN,INE421A01028,ABAN OFFSHORE LIMITED,24,1,1995-03-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
25,ABANSENT,INE365O01028,ABANS ENTERPRISES LIMITED,25,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
26,ABB,INE117A01022,ABB INDIA LIMITED,26,1,1995-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
27,ABBOTINDIA,INE358A01014,ABBOTT INDIA LIMITED,27,1,2010-01-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
28,ABCAPITAL,INE674K01013,ADITYA BIRLA CAPITAL LIMITED,28,1,2017-09-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
29,ABCOTS,INE08PH01015,A B COTSPIN INDIA LIMITED,29,1,2025-09-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
30,ABDL,INE552Z01027,ALLIED BLENDERS AND DISTILLERS LIMITED,30,1,2024-07-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
31,ABFRL,INE647O01011,ADITYA BIRLA FASHION AND RETAIL LIMITED,31,1,2013-07-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
32,ABINFRA,INE00YB01025,A B INFRABUILD LIMITED,32,1,2024-11-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
33,ABLBL,INE14LE01019,ADITYA BIRLA LIFESTYLE BRANDS LIMITED,33,1,2025-06-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
34,ABMINTLLTD,INE251C01025,ABM INTERNATIONAL LIMITED,34,1,2021-09-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
35,ABMKNO,INE850B01026,ABM KNOWLEDGEWARE LIMITED,35,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
36,ABREL,INE055A01016,ADITYA BIRLA REAL ESTATE LIMITED,36,1,2003-06-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
37,ABSLAMC,INE404A01024,ADITYA BIRLA SUN LIFE AMC LIMITED,37,1,2021-10-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
38,ACC,INE012A01025,ACC LIMITED,38,1,1996-11-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
39,ACCELYA,INE793A01012,ACCELYA SOLUTIONS INDIA LIMITED,39,1,1999-12-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
40,ACCURACY,INE648Z01023,ACCURACY SHIPPING LIMITED,40,1,2020-12-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
41,ACE,INE731H01025,ACTION CONSTRUCTION EQUIPMENT LIMITED,41,1,2006-09-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
42,ACEINTEG,INE543V01017,ACE INTEGRATED SOLUTIONS LIMITED,42,1,2022-11-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
43,ACI,INE128X01021,ARCHEAN CHEMICAL INDUSTRIES LIMITED,43,1,2022-11-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
44,ACL,INE666E01020,ANDHRA CEMENTS LIMITED,44,1,2023-05-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
45,ACMESOLAR,INE622W01025,ACME SOLAR HOLDINGS LIMITED,45,1,2024-11-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
46,ACSTECH,INE366C01021,ACS TECHNOLOGIES LIMITED,46,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
47,ACUTAAS,INE00FF01025,ACUTAAS CHEMICALS LIMITED,47,1,2021-09-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
48,ADANIENSOL,INE931S01010,ADANI ENERGY SOLUTIONS LIMITED,48,1,2015-07-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
49,ADANIENT,INE423A01024,ADANI ENTERPRISES LIMITED,49,1,1997-06-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
50,ADANIGREEN,INE364U01010,ADANI GREEN ENERGY LIMITED,50,1,2018-06-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
51,ADANIPORTS,INE742F01042,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,51,1,2007-11-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
52,ADANIPOWER,INE814H01029,ADANI POWER LIMITED,52,1,2009-08-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
53,ADFFOODS,INE982B01027,ADF FOODS LIMITED,53,1,2010-09-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
54,ADL,INE0CHO01012,ARCHIDPLY DECOR LIMITED,54,1,2020-10-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
55,ADOR,INE045A01017,ADOR WELDING LIMITED,55,1,1995-05-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
56,ADROITINFO,INE737B01033,ADROIT INFOTECH LIMITED,56,1,1997-08-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
57,ADSL,INE102I01027,ALLIED DIGITAL SERVICES LIMITED,57,1,2007-07-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
58,ADVAIT,INE0ALI01010,ADVAIT ENERGY TRANSITIONS LIMITED,58,1,2026-01-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
59,ADVANCE,INE1B0W01010,ADVANCE AGROLIFE LIMITED,59,1,2025-10-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
60,ADVANIHOTR,INE199C01026,ADVANI HOTELS AND RESORTS (INDIA) LIMITED,60,1,2007-06-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
61,ADVENTHTL,INE28GN01010,ADVENT HOTELS INTERNATIONAL LIMITED,61,1,2025-11-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
62,ADVENZYMES,INE837H01020,ADVANCED ENZYME TECHNOLOGIES LIMITED,62,1,2016-08-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
63,AEGISLOG,INE208C01025,AEGIS LOGISTICS LIMITED,63,1,1996-04-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
64,AEGISVOPAK,INE0INX01018,AEGIS VOPAK TERMINALS LIMITED,64,1,2025-06-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
65,AEPL,INE757T01025,ARTEMIS ELECTRICALS AND PROJECTS LIMITED,65,1,2026-03-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
66,AEQUS,INE947N01017,AEQUS LIMITED,66,1,2025-12-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
67,AEROENTER,INE065D01027,AEROFLEX ENTERPRISES LIMITED,67,1,2022-11-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
68,AEROFLEX,INE024001021,AEROFLEX INDUSTRIES LIMITED,68,1,2023-08-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
69,AERONEU,INE035801013,AEROFLEX NEU LIMITED,69,1,2023-01-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
70,AETHER,INE0BWX01014,AETHER INDUSTRIES LIMITED,70,1,2022-06-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
71,AFCONS,INE101I01011,AFCONS INFRASTRUCTURE LIMITED,71,1,2024-11-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
72,AFFLE,INE00WC01027,AFFLE 3I LIMITED,72,1,2019-08-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
73,AFFORDABLE,INE692Z01013,AFFORDABLE ROBOTIC AND AUTOMATION LIMITED,73,1,2024-10-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
74,AFIL,INE916Y01027,AKME FINTRADE (INDIA) LIMITED,74,1,2024-06-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
75,AFSL,INE00ZE01026,ABANS FINANCIAL SERVICES LIMITED,75,1,2022-12-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
76,AGARIND,INE204E01012,AGARWAL INDUSTRIAL CORPORATION LIMITED,76,1,2014-05-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
77,AGARWALEYE,INE943P01029,DR. AGARWAL'S HEALTH CARE LIMITED,77,1,2025-02-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
78,AGI,INE415A01038,AGI GREENPAC LIMITED,78,1,2000-05-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
79,AGIIL,INE976R01033,AGI INFRA LIMITED,79,1,2024-07-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
80,AGRITECH,INE449G01018,AGRI-TECH (INDIA) LIMITED,80,1,2014-01-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
81,AGROPHOS,INE740V01019,AGRO PHOS INDIA LIMITED,81,1,2019-03-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
82,AGSTRA,INE583L01014,AGS TRANSACT TECHNOLOGIES LIMITED,82,1,2022-01-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
83,AHCL,INE0Y8W01025,ANLON HEALTHCARE LIMITED,83,1,2025-09-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
84,AHLADA,INE00PV01013,AHLADA ENGINEERS LIMITED,84,1,2021-01-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
85,AHLEAST,INE926K01017,ASIAN HOTELS (EAST) LIMITED,85,1,2010-08-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
86,AHLUCONT,INE758C01029,AHLUWALIA CONTRACTS (INDIA) LIMITED,86,1,2009-12-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
87,AHLWEST,INE915K01010,ASIAN HOTELS (WEST) LIMITED,87,1,2010-08-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
88,AIAENG,INE212H01026,AIA ENGINEERING LIMITED,88,1,2005-12-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
89,AIIL,INE206F01022,AUTHUM INVESTMENT AND INFRASTRUCTURE LIMITED,89,1,2024-04-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
90,AIRAN,INE645W01026,AIRAN LIMITED,90,1,2019-05-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
91,AIROLAM,INE801L01010,AIRO LAM LIMITED,91,1,2021-10-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
92,AJANTPHARM,INE031B01049,AJANTA PHARMA LIMITED,92,1,2000-05-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
93,AJAXENGG,INE274Y01021,AJAX ENGINEERING LIMITED,93,1,2025-02-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
94,AJMERA,INE298G01035,AJMERA REALTY AND INFRA INDIA LIMITED,94,1,2009-06-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
95,AJOONI,INE820Y01021,AJOONI BIOTECH LIMITED,95,1,2021-05-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
96,AKASH,INE737W01013,AKASH INFRA-PROJECTS LIMITED,96,1,2019-10-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
97,AKCAPIT,INE701G01012,AK CAPITAL SERVICES LIMITED,97,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
98,AKG,INE00Y801016,AKG EXIM LIMITED,98,1,2021-02-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
99,AKI,INE642Z01026,AKI INDIA LIMITED,99,1,2023-04-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
100,AKSHAR,INE256Z01025,AKSHAR SPINTEX LIMITED,100,1,2022-05-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
101,AKSHARCHEM,INE542B01011,AKSHARCHEM INDIA LIMITED,101,1,2017-03-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
102,AKSHOPTFBR,INE523B01011,AKSH OPTIFIBRE LIMITED,102,1,2000-08-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
103,AKUMS,INE09XN01023,AKUMS DRUGS AND PHARMACEUTICALS LIMITED,103,1,2024-08-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
104,ALANKIT,INE914E01040,ALANKIT LIMITED,104,1,2015-06-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
105,ALBERTDAVD,INE155C01010,ALBERT DAVID LIMITED,105,1,2016-06-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
106,ALEMBICLTD,INE426A01027,ALEMBIC LIMITED,106,1,1999-09-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
107,ALGOQUANT,INE598D01035,ALGOQUANT FINTECH LIMITED,107,1,2026-01-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
108,ALICON,INE062D01024,ALICON CASTALLOY LIMITED,108,1,2006-09-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
109,ALIVUS,INE03Q201024,ALIVUS LIFE SCIENCES LIMITED,109,1,2021-08-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
110,ALKALI,INE773I01017,ALKALI METALS LIMITED,110,1,2008-11-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
111,ALKEM,INE540L01014,ALKEM LABORATORIES LIMITED,111,1,2015-12-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
112,ALKYLAMINE,INE150B01039,ALKYL AMINES CHEMICALS LIMITED,112,1,2007-11-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
113,ALLCARGO,INE418H01029,ALLCARGO LOGISTICS LIMITED,113,1,2006-06-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
114,ALLDIGI,INE835G01018,ALLDIGI TECH LIMITED,114,1,2005-05-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
115,ALLTIME,INE0GV601021,ALL TIME PLASTICS LIMITED,115,1,2025-08-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
116,ALMONDZ,INE326B01035,ALMONDZ GLOBAL SECURITIES LIMITED,116,1,2008-06-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
117,ALOKINDS,INE270A01029,ALOK INDUSTRIES LIMITED,117,1,2020-02-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
118,ALPA,INE385I01010,ALPA LABORATORIES LIMITED,118,1,2007-08-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
119,ALPHAGEO,INE137C01018,ALPHAGEO (INDIA) LIMITED,119,1,2007-05-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
120,AMAGI,INE121R01077,AMAGI MEDIA LABS LIMITED,120,1,2026-01-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
121,AMANTA,INE084K01015,AMANTA HEALTHCARE LIMITED,121,1,2025-09-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
122,AMBALALSA,INE432A01017,AMBALAL SARABHAI ENTERPRISES LIMITED,122,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
123,AMBER,INE371P01015,AMBER ENTERPRISES INDIA LIMITED,123,1,2018-01-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
124,AMBICAAGAR,INE792B01012,AMBICA AGARBATHIES AND AROMA INDUSTRIES LIMITED,124,1,2004-06-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
125,AMBIKCO,INE540G01014,AMBIKA COTTON MILLS LIMITED,125,1,2008-01-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
126,AMBUJACEM,INE079A01024,AMBUJA CEMENTS LIMITED,126,1,1998-02-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
127,AMDIND,INE005I01014,AMD INDUSTRIES LIMITED,127,1,2007-03-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
128,AMIRCHAND,INE05TO01019,AMIR CHAND JAGDISH KUMAR (EXPORTS) LIMITED,128,1,2026-04-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
129,AMJLAND,INE606A01024,AMJ LAND HOLDINGS LIMITED,129,1,1995-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
130,AMNPLST,INE275D01022,AMINES AND PLASTICIZERS LIMITED,130,1,2023-11-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
131,AMRUTANJAN,INE098F01031,AMRUTANJAN HEALTH CARE LIMITED,131,1,2015-01-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
132,ANANDRATHI,INE463V01026,ANAND RATHI WEALTH LIMITED,132,1,2021-12-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
133,ANANTRAJ,INE242C01024,ANANT RAJ LIMITED,133,1,2006-09-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
134,ANDHRAPAP,INE435A01051,ANDHRA PAPER LIMITED,134,1,2004-05-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
135,ANDHRSUGAR,INE715B01021,THE ANDHRA SUGARS LIMITED,135,1,1995-11-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
136,ANGELONE,INE732I01021,ANGEL ONE LIMITED,136,1,2020-10-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
137,ANIKINDS,INE087B01017,ANIK INDUSTRIES LIMITED,137,1,2008-05-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
138,ANKITMETAL,INE106I01010,ANKIT METAL AND POWER LIMITED,138,1,2013-03-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
139,ANMOL,INE02AR01019,ANMOL INDIA LIMITED,139,1,2021-06-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
140,ANSALAPI,INE436A01026,ANSAL PROPERTIES AND INFRASTRUCTURE LIMITED,140,1,2006-01-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
141,ANTELOPUS,INE818A01017,ANTELOPUS SELAN ENERGY LIMITED,141,1,2006-09-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
142,ANTGRAPHIC,INE414B01021,ANTARCTICA LIMITED,142,1,1997-12-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
143,ANTHEM,INE0CZ201020,ANTHEM BIOSCIENCES LIMITED,143,1,2025-07-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
144,ANUHPHR,INE489G01022,ANUH PHARMA LIMITED,144,1,2024-12-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
145,ANUP,INE294Z01018,THE ANUP ENGINEERING LIMITED,145,1,2019-03-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
146,ANURAS,INE930P01018,ANUPAM RASAYAN INDIA LIMITED,146,1,2021-03-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
147,APARINDS,INE372A01015,APAR INDUSTRIES LIMITED,147,1,2004-07-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
148,APCL,INE071F01012,ANJANI PORTLAND CEMENT LIMITED,148,1,2017-04-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
149,APCOTEXIND,INE116A01032,APCOTEX INDUSTRIES LIMITED,149,1,1995-09-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
150,APEX,INE346W01013,APEX FROZEN FOODS LIMITED,150,1,2017-09-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
151,APLAPOLLO,INE702C01027,APL APOLLO TUBES LIMITED,151,1,2011-12-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
152,APLLTD,INE901L01018,ALEMBIC PHARMACEUTICALS LIMITED,152,1,2011-09-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
153,APOLLO,INE713T01028,APOLLO MICRO SYSTEMS LIMITED,153,1,2018-01-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
154,APOLLOHOSP,INE437A01024,APOLLO HOSPITALS ENTERPRISE LIMITED,154,1,1996-01-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
155,APOLLOPIPE,INE126J01016,APOLLO PIPES LIMITED,155,1,2019-11-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
156,APOLLOTYRE,INE438A01022,APOLLO TYRES LIMITED,156,1,1995-05-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
157,APOLSINHOT,INE451F01024,APOLLO SINDOORI HOTELS LIMITED,157,1,2015-01-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
158,APTECHT,INE266F01018,APTECH LIMITED,158,1,2002-09-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
159,APTUS,INE852O01025,APTUS VALUE HOUSING FINANCE INDIA LIMITED,159,1,2021-08-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
160,AQYLON,INE416A01051,AQYLON NEXUS LIMITED,160,1,2024-04-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
161,ARCHIDPLY,INE877I01016,ARCHIDPLY INDUSTRIES LIMITED,161,1,2008-07-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
162,ARCHIES,INE731A01020,ARCHIES LIMITED,162,1,1998-09-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
163,ARE&M,INE885A01032,AMARA RAJA ENERGY AND MOBILITY LIMITED,163,1,2003-09-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
164,ARENTERP,INE610C01014,RAJDARSHAN INDUSTRIES LIMITED,164,1,1995-10-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
165,ARFIN,INE784R01023,ARFIN INDIA LIMITED,165,1,2025-07-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
166,ARIES,INE298I01015,ARIES AGRO LIMITED,166,1,2008-01-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
167,ARIHANT,INE413D01011,ARIHANT FOUNDATIONS AND HOUSING LIMITED,167,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
168,ARIHANTCAP,INE420B01036,ARIHANT CAPITAL MARKETS LIMITED,168,1,2021-06-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
169,ARIHANTSUP,INE643K01018,ARIHANT SUPERSTRUCTURES LIMITED,169,1,2017-03-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
170,ARIS,INE0H9P01028,ARISINFRA SOLUTIONS LIMITED,170,1,2025-06-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
171,ARKADE,INE0QRL01017,ARKADE DEVELOPERS LIMITED,171,1,2024-09-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
172,ARMANFIN,INE109C01017,ARMAN FINANCIAL SERVICES LIMITED,172,1,2016-06-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
173,AROGRANITE,INE210C01013,ARO GRANITE INDUSTRIES LIMITED,173,1,2007-04-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
174,ARROWGREEN,INE570D01018,ARROW GREENTECH LIMITED,174,1,2015-05-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
175,ARSHIYA,INE968D01022,ARSHIYA LIMITED,175,1,2009-12-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
176,ARSSBL,INE549H01021,ANAND RATHI SHARE AND STOCK BROKERS LIMITED,176,1,2025-09-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
177,ARTEMISMED,INE025R01021,ARTEMIS MEDICARE SERVICES LIMITED,177,1,2020-01-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
178,ARTNIRMAN,INE738V01013,ART NIRMAN LIMITED,178,1,2021-10-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
179,ARVEE,INE006Z01016,ARVEE LABORATORIES (INDIA) LIMITED,179,1,2021-03-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
180,ARVIND,INE034A01011,ARVIND LIMITED,180,1,1995-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
181,ARVINDFASN,INE955V01021,ARVIND FASHIONS LIMITED,181,1,2019-03-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
182,ARVSMART,INE034S01021,ARVIND SMARTSPACES LIMITED,182,1,2015-08-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
183,ASAHIINDIA,INE439A01020,ASAHI INDIA GLASS LIMITED,183,1,1998-03-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
184,ASAHISONG,INE228I01012,ASAHI SONGWON COLORS LIMITED,184,1,2011-08-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
185,ASAL,INE900C01027,AUTOMOTIVE STAMPINGS AND ASSEMBLIES LIMITED,185,1,2002-03-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
186,ASALCBR,INE073G01016,ASSOCIATED ALCOHOLS AND BREWERIES LIMITED,186,1,2020-02-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
187,ASHAPURMIN,INE348A01023,ASHAPURA MINECHEM LIMITED,187,1,1995-09-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
188,ASHIANA,INE365D01021,ASHIANA HOUSING LIMITED,188,1,2011-06-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
